spec,dv,country,term,estimate,std_error,t_value,p_value
Baseline (p=3),p99p100,Chile,growth,0.0033551349866916633,0.03829100945892052,0.08762200407098511,0.9307066729444927
Baseline (p=3),p99p100,Chile,life_exp,7.984604052565782e-4,5.552145687929979e-4,1.438111407977607,0.15981900919709383
Baseline (p=3),p99p100,Chile,gdp_x_debt,-0.006113899651349066,0.10720932514882112,-0.05702768525836854,0.954867049287973
Baseline (p=3),p99p100,Colombia,(Intercept),0.2426692049464185,0.1263218046134489,1.9210397261897778,0.0629017047465873
Baseline (p=3),p99p100,Colombia,"L(p99p100, 1)",0.579539372396568,0.14260243781162865,4.064021494233593,2.5930966661922466e-4
Baseline (p=3),p99p100,Colombia,public_debt,-0.030492274710436255,0.031336590751646035,-0.9730565444115701,0.337202568163956
Baseline (p=3),p99p100,Colombia,growth,0.05315361724824702,0.16238099871131437,0.3273388984553855,0.7453614559330519
Baseline (p=3),p99p100,Colombia,life_exp,-0.0017063217852346215,0.0014860228564266577,-1.1482473353994718,0.25865410885023665
Baseline (p=3),p99p100,Colombia,gdp_x_debt,-0.187587527224944,0.4601637473505436,-0.40765385866445397,0.6860106880869424
Baseline (p=3),p99p100,Costa Rica,(Intercept),0.1407678084712112,0.05969431498228571,2.3581442975429745,0.02464256476327153
Baseline (p=3),p99p100,Costa Rica,"L(p99p100, 1)",0.6347124672250097,0.13599443086251387,4.667194554949711,5.2143115954762514e-5
Baseline (p=3),p99p100,Costa Rica,public_debt,-0.01992916680864864,0.032484408801232934,-0.6134994461679179,0.5438827758282547
Baseline (p=3),p99p100,Costa Rica,growth,-0.0924080097572912,0.12489149304111953,-0.7399063579684054,0.4647508914689368
Baseline (p=3),p99p100,Costa Rica,"L(growth, 1)",-0.20324545790481788,0.12497040220280216,-1.6263487539632853,0.113684600290376
Baseline (p=3),p99p100,Costa Rica,life_exp,-0.010796816182307455,0.004200956912320471,-2.5700849610341865,0.015026736467720854
Baseline (p=3),p99p100,Costa Rica,"L(life_exp, 1)",0.010040411477884795,0.004072820415350564,2.4652232246828825,0.019243349551556033
Baseline (p=3),p99p100,Costa Rica,gdp_x_debt,0.20718803068523348,0.3786756933186203,0.5471384468052035,0.5880793928996001
Baseline (p=3),p99p100,Costa Rica,"L(gdp_x_debt, 1)",0.6497916001435385,0.38311594554183587,1.6960703612180557,0.09958194284924987
Baseline (p=3),p99p100,Cote d'Ivoire,(Intercept),0.05273398229999953,0.0894688742148113,0.5894114882164191,0.560485368963715
Baseline (p=3),p99p100,Cote d'Ivoire,"L(p99p100, 1)",0.529244226790111,0.14838694815027412,3.5666494485359714,0.0013756564243045622
Baseline (p=3),p99p100,Cote d'Ivoire,"L(p99p100, 2)",0.2688015785630711,0.16034140078913378,1.676432769329327,0.10519642039775053
Baseline (p=3),p99p100,Cote d'Ivoire,public_debt,-0.013866053966102177,0.012542295118887315,-1.1055435894839873,0.2786782849596934
Baseline (p=3),p99p100,Cote d'Ivoire,"L(public_debt, 1)",0.005098025283594702,0.017833717091607745,0.2858644250891335,0.7771637573102017
Baseline (p=3),p99p100,Cote d'Ivoire,"L(public_debt, 2)",0.02702917803994973,0.015575527269133197,1.7353619927535169,0.094078878838981
Baseline (p=3),p99p100,Cote d'Ivoire,growth,0.033677108271928026,0.0480631695981389,0.7006842984660768,0.48949485554237293
Baseline (p=3),p99p100,Cote d'Ivoire,life_exp,-0.019095544022680763,0.012130186346582727,-1.5742168732684219,0.12708360874577837
Baseline (p=3),p99p100,Cote d'Ivoire,"L(life_exp, 1)",0.05643336741361977,0.021293655294715014,2.6502433064005815,0.013285228181576767
Baseline (p=3),p99p100,Cote d'Ivoire,"L(life_exp, 2)",-0.037995308319681516,0.011340772829058349,-3.3503279619821424,0.002394831125456943
Baseline (p=3),p99p100,Cote d'Ivoire,gdp_x_debt,-0.14479444914458833,0.06291250023447115,-2.3015211381672644,0.029309830848334148
Baseline (p=3),p99p100,Cote d'Ivoire,"L(gdp_x_debt, 1)",-0.0738114102146677,0.037456543924771546,-1.9705878460893769,0.0591040345169714
Baseline (p=3),p99p100,Cote d'Ivoire,"L(gdp_x_debt, 2)",-0.10135037775397877,0.0344160025789959,-2.944861987424215,0.006574371952674667
Baseline (p=3),p99p100,Cyprus,(Intercept),0.12628090998327549,0.13262618127965137,0.9521567217335736,0.34773780933379894
Baseline (p=3),p99p100,Cyprus,"L(p99p100, 1)",0.30072685981547354,0.2341635624541322,1.2842598424098528,0.20773334789925527
Baseline (p=3),p99p100,Cyprus,public_debt,0.10045717222362739,0.06156760152382508,1.631656418916255,0.11198139072316662
Baseline (p=3),p99p100,Cyprus,"L(public_debt, 1)",-0.09969666693559796,0.05628272136068782,-1.7713547697292722,0.08546589604642973
Baseline (p=3),p99p100,Cyprus,growth,0.0043291415462318955,0.11669374725509717,0.03709831630282829,0.9706235818445447
Baseline (p=3),p99p100,Cyprus,life_exp,-7.011490662548463e-4,0.001710760546269151,-0.40984640882905643,0.6844895622089706
Baseline (p=3),p99p100,Cyprus,gdp_x_debt,0.09578497871530134,0.17204514607028076,0.5567432787448301,0.5813493107123824
Baseline (p=3),p99p100,Denmark,(Intercept),-0.15647984592885625,0.08546713915943936,-1.830877311067384,0.07589496610397815
Baseline (p=3),p99p100,Denmark,"L(p99p100, 1)",0.6821995307406915,0.13073069805753987,5.218357592188698,8.944672825514407e-6
Baseline (p=3),p99p100,Denmark,public_debt,0.01071428926758521,0.012034376854460821,0.8903069429485009,0.3795578897026114
Baseline (p=3),p99p100,Denmark,growth,-0.14481683431410813,0.14813250944531642,-0.977616830069079,0.3351690019110911
Baseline (p=3),p99p100,Denmark,life_exp,0.010820004732439732,0.005280845860944805,2.048915082422782,0.04825153666757558
Baseline (p=3),p99p100,Denmark,"L(life_exp, 1)",-0.008428875645588437,0.005533629912422525,-1.523209137399365,0.1369543639048002
Baseline (p=3),p99p100,Denmark,gdp_x_debt,0.15045167980117125,0.2738348281268011,0.5494249246173447,0.5863047964939813
Baseline (p=3),p99p100,Egypt,(Intercept),-0.007157248016704595,0.02288015110885951,-0.312814717990792,0.7566599809469375
Baseline (p=3),p99p100,Egypt,"L(p99p100, 1)",1.3291253896979542,0.17834639355800647,7.4524937857275,3.262659080934311e-8
Baseline (p=3),p99p100,Egypt,"L(p99p100, 2)",-0.5826173423815261,0.1801680259457187,-3.2337443856828285,0.00304390553300476
Baseline (p=3),p99p100,Egypt,public_debt,0.004388036057188303,0.009293547883912904,0.47215940693478076,0.6403467291027864
Baseline (p=3),p99p100,Egypt,growth,0.012756799328642156,0.05092079314071683,0.25052240041488427,0.8039498033788486
Baseline (p=3),p99p100,Egypt,"L(growth, 1)",-0.03529603184270207,0.04538608370665212,-0.7776840158942558,0.44305387887298664
Baseline (p=3),p99p100,Egypt,"L(growth, 2)",0.08479387898743897,0.037810329897836725,2.2426114560902137,0.03273349193469792
Baseline (p=3),p99p100,Egypt,life_exp,7.498926302878902e-4,4.3015551495775633e-4,1.7433058608153236,0.09187510761708165
Baseline (p=3),p99p100,Egypt,gdp_x_debt,-0.013607345177525806,0.054319961394711985,-0.25050358704508346,0.8039642106370195
Baseline (p=3),p99p100,Egypt,"L(gdp_x_debt, 1)",0.015721150751779683,0.04865326542623873,0.32312632284905707,0.7489180534980014
Baseline (p=3),p99p100,Egypt,"L(gdp_x_debt, 2)",-0.06767122842823799,0.038973348567488394,-1.736346270350744,0.0931167867219832
Baseline (p=3),p99p100,El Salvador,(Intercept),0.17163218315567882,0.04874382072905339,3.5211064825982907,0.0012463575002826465
Baseline (p=3),p99p100,El Salvador,"L(p99p100, 1)",0.11708005262278595,0.17065452027202085,0.6860647607585315,0.49732436713808614
Baseline (p=3),p99p100,El Salvador,public_debt,-0.013830622102918015,0.02370559691469409,-0.583432771285544,0.5634525111954156
Baseline (p=3),p99p100,El Salvador,growth,-0.17393941008999034,0.2791694426212683,-0.62306034806955235,0.5374021404068825
Baseline (p=3),p99p100,El Salvador,life_exp,5.690929175881836e-5,5.975450856325078e-4,0.09523849016108846,0.9246845091463256
Baseline (p=3),p99p100,El Salvador,gdp_x_debt,0.08576263014799525,0.5105102154279364,0.16799395498110556,0.867583358700537
Baseline (p=3),p99p100,El Salvador,"L(gdp_x_debt, 1)",0.397147062923715,0.22919608856893028,1.7327828995837062,0.092197342053174
Baseline (p=3),p99p100,Finland,(Intercept),0.25854315004587136,0.07111684387359754,3.6354699669378427,9.344888631769287e-4
Baseline (p=3),p99p100,Finland,"L(p99p100, 1)",0.9622109301272067,0.06563329306285386,14.660409149450166,5.219675030772074e-16
Baseline (p=3),p99p100,Finland,public_debt,0.05830265138846395,0.014612395829767316,3.9899447063768974,3.461957258524605e-4
Baseline (p=3),p99p100,Finland,growth,0.0505913281966958,0.07753609916667219,0.6524874057430243,0.5186065037831888
Baseline (p=3),p99p100,Finland,"L(growth, 1)",-0.1287743226313697,0.08616547873858509,-1.4945001700977527,0.14454668214451954
Baseline (p=3),p99p100,Finland,life_exp,-0.00355577213795072,0.001010460372854662,-3.518962478365452,0.0012870598286694856
Baseline (p=3),p99p100,Finland,gdp_x_debt,-0.20755031271689847,0.17581251277106139,-1.180520711783269,0.24623257312439265
Baseline (p=3),p99p100,Finland,"L(gdp_x_debt, 1)",0.2578661011169441,0.19581191025896882,1.3169071318282233,0.19694199940239826
Baseline (p=3),p99p100,France,(Intercept),0.2027982475125336,0.1147361738283628,1.7675179565941028,0.08667738029791641
Baseline (p=3),p99p100,France,"L(p99p100, 1)",0.9604030125420059,0.104338614028899,9.204674812682484,1.654088921177766e-10
Baseline (p=3),p99p100,France,public_debt,0.03445202266867234,0.016442680434168057,2.095280195136596,0.044146474120137086
Baseline (p=3),p99p100,France,growth,0.12289941946118342,0.07638840208241665,1.6088753804351779,0.11746641942408219
Baseline (p=3),p99p100,France,life_exp,-0.0027777757681612635,0.0016446991191283555,-1.6889264035317335,0.10095638234373075
Baseline (p=3),p99p100,France,gdp_x_debt,-0.16689304618403653,0.10927485334632758,-1.527277695400772,0.13651695029919653
Baseline (p=3),p99p100,France,"L(gdp_x_debt, 1)",-0.1174792436463301,0.05807384972825805,-2.022928464292356,0.051502625540072636
Baseline (p=3),p99p100,France,"L(gdp_x_debt, 2)",0.09643314243430172,0.055438087985924596,1.7394745370508724,0.09156357238074332
Baseline (p=3),p99p100,Germany,(Intercept),-0.03272072444090515,0.06813092815741084,-0.48026242010539827,0.6347717261513117
Baseline (p=3),p99p100,Germany,"L(p99p100, 1)",1.5185514187213698,0.15008500173373668,10.117942507109449,7.425107541417679e-11
Baseline (p=3),p99p100,Germany,"L(p99p100, 2)",-0.7395116755878736,0.1465197977053002,-5.047179201511569,2.4377015199228327e-5
Baseline (p=3),p99p100,Germany,public_debt,0.05095260885842864,0.028386736720527862,1.7949442149714332,0.08346562969770302
Baseline (p=3),p99p100,Germany,"L(public_debt, 1)",-0.04320997509687018,0.03362815714605827,-1.2849343753567848,0.20934343136888472
Baseline (p=3),p99p100,Germany,growth,0.013063342991667018,0.10075978500708614,0.1296483809562348,0.8977715127389443
Baseline (p=3),p99p100,Germany,"L(growth, 1)",0.04211229303136845,0.031232517832579396,1.348347682281321,0.18835327546216304
Baseline (p=3),p99p100,Germany,"L(growth, 2)",-0.04700562114840251,0.028480287743420558,-1.6504615954683122,0.11002302997122364
Baseline (p=3),p99p100,Germany,life_exp,-0.0015399708950911176,0.004452982133741258,-0.3458291205397857,0.7320561372403589
Baseline (p=3),p99p100,Germany,"L(life_exp, 1)",-0.007543810547517565,0.004590771088120264,-1.6432556541621097,0.1115142789041937
Baseline (p=3),p99p100,Germany,"L(life_exp, 2)",0.009816034716611188,0.004686603882294681,2.094487813167817,0.045388735761052394
Baseline (p=3),p99p100,Germany,gdp_x_debt,-0.10326724104803142,0.17500926626291308,-0.5900672761686516,0.5598778785507175
Baseline (p=3),p99p100,Ghana,(Intercept),0.009390703634188471,0.011631124324040542,0.8073771178577025,0.4260221330778179
Baseline (p=3),p99p100,Ghana,"L(p99p100, 1)",1.2990595853101696,0.1420101070255853,9.147655843088154,4.785083107407081e-10
Baseline (p=3),p99p100,Ghana,"L(p99p100, 2)",-0.3690035098163138,0.1785589894382584,-2.066563610027076,0.04780744233229806
Baseline (p=3),p99p100,Ghana,public_debt,0.00680706819901967,0.004824019511311862,1.4110780818895423,0.1688601774547492
Baseline (p=3),p99p100,Ghana,growth,-0.0044406314021574545,0.010717571240228886,-0.4143318763759969,0.6816798554947722
Baseline (p=3),p99p100,Ghana,life_exp,0.0020924758949094585,0.001979703513750085,1.0569642779214714,0.2992535990035222
Baseline (p=3),p99p100,Ghana,"L(life_exp, 1)",0.00318213468049356,0.002613827034067772,1.2174235858068077,0.23325713680105525
Baseline (p=3),p99p100,Ghana,"L(life_exp, 2)",-0.005355458668430787,0.0019585005040929798,-2.734468874140528,0.010541912287459142
Baseline (p=3),p99p100,Ghana,gdp_x_debt,0.0062404498251518595,0.02681286768676003,0.2327408577872236,0.8175974720061223
Baseline (p=3),p99p100,Ghana,"L(gdp_x_debt, 1)",0.01819007678562408,0.014012130747901677,1.2981663611972827,0.20446010014159635
Baseline (p=3),p99p100,Ghana,"L(gdp_x_debt, 2)",0.017930458549077353,0.01469235832888944,1.2203934962449743,0.2321467875772779
Baseline (p=3),p99p100,Greece,(Intercept),0.46090417722859706,0.1473383428223952,3.1282025330241487,0.003811047646073848
Baseline (p=3),p99p100,Greece,"L(p99p100, 1)",0.9804890413258833,0.13794465220806126,7.10784380279575,5.4991657892443e-8
Baseline (p=3),p99p100,Greece,"L(p99p100, 2)",-0.4959549157117835,0.12271441927533834,-4.041537405632775,3.254264388582631e-4
Baseline (p=3),p99p100,Greece,public_debt,-0.0163028379025368,0.016159413948716523,-1.008875566544396,0.32084458850491043
Baseline (p=3),p99p100,Greece,"L(public_debt, 1)",-0.011971866732435466,0.01788839957007277,-0.6692530925161331,0.5082881281278564
Baseline (p=3),p99p100,Greece,"L(public_debt, 2)",0.05763525732543818,0.01572091310531697,3.66615201924533,9.150662107175649e-4
Baseline (p=3),p99p100,Greece,growth,0.08862151156988347,0.07412392832339917,1.195585738295359,0.24092412566870888
Baseline (p=3),p99p100,Greece,life_exp,-0.005553866115422013,0.001956707009281563,-2.838373905279363,0.007929902098429236
Baseline (p=3),p99p100,Greece,gdp_x_debt,-0.08257579394139529,0.060219036988769105,-1.3712572978673794,0.18014023594826334
Baseline (p=3),p99p100,Guatemala,(Intercept),0.0884205159726324,0.02724543525269101,3.24533321463085,0.0025844875679268474
Baseline (p=3),p99p100,Guatemala,"L(p99p100, 1)",0.4948842082167703,0.14115810264681514,3.505885945881521,0.0012679829249799188
Baseline (p=3),p99p100,Guatemala,public_debt,-0.017122242224295536,0.014371830661865634,-1.1913751718302577,0.24152293544481596
Baseline (p=3),p99p100,Guatemala,growth,-0.15657062498865965,0.11944794519608781,-1.310785419804674,0.19846629220599554
Baseline (p=3),p99p100,Guatemala,life_exp,5.541518087588348e-4,2.2609175304366422e-4,2.451004078206309,0.01938340567491667
Baseline (p=3),p99p100,Guatemala,gdp_x_debt,0.24336521723002535,0.29584801344003725,0.8226021679180578,0.4163036570541947
Baseline (p=3),p99p100,Guyana,(Intercept),0.08969425675389138,0.0499963670304531,1.7940154871504574,0.08145369524666163
Baseline (p=3),p99p100,Guyana,"L(p99p100, 1)",0.4388249310904202,0.15406111716801726,2.8483821171557704,0.00730976838568799
Baseline (p=3),p99p100,Guyana,public_debt,-0.001674999080171588,0.0019231417515443488,-0.8709701605856699,0.3897055120278705
Baseline (p=3),p99p100,Guyana,growth,0.014637085943984851,0.0279262787467881,0.5241330603587245,0.6034897069814211
Baseline (p=3),p99p100,Guyana,life_exp,6.333704448977121e-4,6.978349984408365e-4,0.9076220687022625,0.370285023623662
Baseline (p=3),p99p100,Guyana,gdp_x_debt,-0.006714693945628349,0.017744396540850756,-0.37841207674602684,0.7074101441347598
Baseline (p=3),p99p100,Haiti,(Intercept),0.08313023002478978,0.029056696466525193,2.8609663221887622,0.00707941180524373
Baseline (p=3),p99p100,Haiti,"L(p99p100, 1)",0.5398372423925915,0.14182173625742972,3.806449255512556,5.44376355934129e-4
Baseline (p=3),p99p100,Haiti,public_debt,-0.0021463160152103773,0.004380564588817716,-0.4899633304550026,0.6272171547884994
Baseline (p=3),p99p100,Haiti,growth,-0.008600941598018443,0.02430501165578076,-0.3538752303364057,0.7255553550758165
Baseline (p=3),p99p100,Haiti,life_exp,4.0957057958372937e-4,2.3724874927548426e-4,1.7263339884171593,0.09310604412281014
Baseline (p=3),p99p100,Haiti,gdp_x_debt,0.01768018901632743,0.07459654006089492,0.23701084530052835,0.8140301772988233
Baseline (p=3),p99p100,Honduras,(Intercept),0.09219532631055824,0.02967369284341405,3.106971781269907,0.0037381062825450648
Baseline (p=3),p99p100,Honduras,"L(p99p100, 1)",0.38576977220151976,0.15362010266821285,2.5111932976291613,0.016800658430432814
Baseline (p=3),p99p100,Honduras,public_debt,-0.007548645926516618,0.006946179378445908,-1.0867335142452803,0.28458245091972195
Baseline (p=3),p99p100,Honduras,growth,-0.03899230222941742,0.06391229032586386,-0.6100908296449848,0.5457427584160117
Baseline (p=3),p99p100,Honduras,life_exp,7.799349205428123e-4,3.14562470663798e-4,2.4794277553103306,0.018121663460460055
Baseline (p=3),p99p100,Honduras,gdp_x_debt,0.06497593595991595,0.12067252575762528,0.5384484624977706,0.5936756905434155
Baseline (p=3),p99p100,Iceland,(Intercept),-0.07862055873181607,0.15104660133499473,-0.5205053144985999,0.6059887698056206
Baseline (p=3),p99p100,Iceland,"L(p99p100, 1)",0.5354205261510901,0.14929631586461314,3.5862942970182012,0.0010136594232147973
Baseline (p=3),p99p100,Iceland,public_debt,-0.007811049176098987,0.01261994061650036,-0.618945002473797,0.5399605655413089
Baseline (p=3),p99p100,Iceland,growth,-0.05672950697526961,0.08492041035828787,-0.6680314748353432,0.5084951366585464
Baseline (p=3),p99p100,Iceland,life_exp,0.001550295941602297,0.0020460546175095676,0.7577001749294933,0.45370204119992164
Baseline (p=3),p99p100,Iceland,gdp_x_debt,0.00873528460274131,0.11566068971179479,0.07552509521176154,0.9402269826806753
Baseline (p=3),p99p100,India,(Intercept),-0.20940640110293976,0.08946916831628098,-2.3405426142184607,0.03031757776252137
Baseline (p=3),p99p100,India,"L(p99p100, 1)",0.6263616830607047,0.15509876848024226,4.038469738981169,7.017391968972698e-4
Baseline (p=3),p99p100,India,"L(p99p100, 2)",0.26306789153932486,0.15022470606356417,1.7511626311854034,0.09604616802455157
Baseline (p=3),p99p100,India,"L(p99p100, 3)",-0.34818528222158307,0.1225135813979899,-2.8420137445047033,0.01042275536155458
Baseline (p=3),p99p100,India,public_debt,0.03501660060380775,0.02823126129060071,1.2403484294719112,0.22994593237615613
Baseline (p=3),p99p100,India,"L(public_debt, 1)",0.05450931163956023,0.027990113961271428,1.94744872117999,0.06641338409243715
Baseline (p=3),p99p100,India,"L(public_debt, 2)",-0.046376007099893805,0.027182362724030098,-1.706106550439631,0.10428170337688608
Baseline (p=3),p99p100,India,"L(public_debt, 3)",-0.04617109787094641,0.020826499214080325,-2.216939937737168,0.0390233137218032
Baseline (p=3),p99p100,India,growth,0.0034654297289460384,0.22492242527255307,0.015407221955510895,0.9878679401896716
Baseline (p=3),p99p100,India,"L(growth, 1)",-0.07459293623487923,0.2302427906556863,-0.32397512218494734,0.7494961030830978
Baseline (p=3),p99p100,India,"L(growth, 2)",0.39215785919161045,0.12425571530899933,3.1560549003029084,0.005201633717007847
Baseline (p=3),p99p100,India,"L(growth, 3)",-0.9164746391092148,0.16810207777587774,-5.451893582963951,2.927055584243092e-5
Baseline (p=3),p99p100,India,life_exp,0.033270618067379853,0.019490600741152376,1.707008342597281,0.10411110160672692
Baseline (p=3),p99p100,India,"L(life_exp, 1)",-0.009108592221971334,0.04184683267528417,-0.21766503316154454,0.8300106233008411
Baseline (p=3),p99p100,India,"L(life_exp, 2)",-0.04399347172723159,0.045263078086114794,-0.9719505077302137,0.343287231761355
Baseline (p=3),p99p100,India,"L(life_exp, 3)",0.024123460972262024,0.022610380686127394,1.066919717413824,0.2993780004907924
Baseline (p=3),p99p100,India,gdp_x_debt,0.029572116016930054,0.31867821399850393,0.09279616465112009,0.9270369965590277
Baseline (p=3),p99p100,India,"L(gdp_x_debt, 1)",0.14964956637896235,0.32332946666004414,0.46283924544466976,0.648736689851182
Baseline (p=3),p99p100,India,"L(gdp_x_debt, 2)",-0.5439485955628647,0.19709306699965654,-2.7598565684901164,0.012465580115662548
Baseline (p=3),p99p100,India,"L(gdp_x_debt, 3)",1.3200492624684548,0.2533723082947076,5.209919234477084,4.985230263068311e-5
Baseline (p=3),p99p100,Indonesia,(Intercept),0.0258841190384649,0.03169174837747965,0.8167463255785001,0.42011252796100684
Baseline (p=3),p99p100,Indonesia,"L(p99p100, 1)",0.5161026947113835,0.1465077256228474,3.5226995198872912,0.0013096997786589402
Baseline (p=3),p99p100,Indonesia,public_debt,0.04469097152972787,0.03280268639277367,1.3624180347489208,0.18257886928126227
Baseline (p=3),p99p100,Indonesia,"L(public_debt, 1)",-0.05550514841667315,0.030248996120377823,-1.8349418339632446,0.07582526975317268
Baseline (p=3),p99p100,Indonesia,growth,0.10040651537190985,0.08073906398879421,1.2435927593345062,0.2226832186092258
Baseline (p=3),p99p100,Indonesia,"L(growth, 1)",-0.1623102498678914,0.07687298138207824,-2.1114082861072894,0.04263913167079132
Baseline (p=3),p99p100,Indonesia,life_exp,8.199711789510376e-4,5.697386726928813e-4,1.4392057591516956,0.15980307680800146
Baseline (p=3),p99p100,Indonesia,gdp_x_debt,0.061755581861387895,0.19614338039753712,0.3148491768431015,0.7549200676005169
Baseline (p=3),p99p100,Indonesia,"L(gdp_x_debt, 1)",0.3607899144196389,0.16213930716195601,2.2251847546089296,0.03324140150418651
Baseline (p=3),p99p100,Iran,(Intercept),0.38402835999602675,0.08244982345103194,4.657722041383222,4.49102995904706e-5
Baseline (p=3),p99p100,Iran,"L(p99p100, 1)",0.26088200186724075,0.1557402735969976,1.6751094359979992,0.10282630287755608
Baseline (p=3),p99p100,Iran,public_debt,-0.015328042540610322,0.012709650101336754,-1.2060160915836837,0.23590089389393792
Baseline (p=3),p99p100,Iran,growth,0.07152610774858918,0.044666104820116063,1.601350913330063,0.11828780789905467
Baseline (p=3),p99p100,Iran,life_exp,-0.0034907995476134612,7.642078147851088e-4,-4.5678668551630235,5.8738851441421436e-5
Baseline (p=3),p99p100,Iran,gdp_x_debt,-0.1461946593010148,0.12897426808738988,-1.1335180378923089,0.2647016655832087
Baseline (p=3),p99p100,Ireland,(Intercept),-0.04522524602951919,0.027143224793684254,-1.6661707064387685,0.10486777349979823
Baseline (p=3),p99p100,Ireland,"L(p99p100, 1)",0.5931155861732741,0.20134869649510684,2.945713563075825,0.005779770414914483
Baseline (p=3),p99p100,Ireland,public_debt,-0.03994756860057094,0.01878439890402448,-2.1266354491658683,0.0407897350156506
Baseline (p=3),p99p100,Ireland,"L(public_debt, 1)",0.037573595409370664,0.01584941881293186,2.3706607701421585,0.023567473402902706
Baseline (p=3),p99p100,Ireland,growth,0.04106159317272139,0.06572854992441342,0.6247147277696137,0.5363284743229944
Baseline (p=3),p99p100,Ireland,life_exp,0.0011747177132801047,5.461013946840446e-4,2.1510981746526316,0.038662274491560615
Baseline (p=3),p99p100,Ireland,gdp_x_debt,-0.07074847085682982,0.09120414564590061,-0.7757155155151633,0.44327948812362705
Baseline (p=3),p99p100,Italy,(Intercept),0.014953007331155455,0.03076161164039977,0.48609310545736834,0.6299308346308097
Baseline (p=3),p99p100,Italy,"L(p99p100, 1)",0.7995970021898596,0.09102232597207603,8.784625020845558,2.2449847604290917e-10
Baseline (p=3),p99p100,Italy,public_debt,0.01334879039838597,0.004196835366295485,3.180680020376603,0.0030734846790710277
Baseline (p=3),p99p100,Italy,growth,-0.05003428364851248,0.05110083845612263,-0.9791284284204859,0.334236322206495
Baseline (p=3),p99p100,Italy,life_exp,-1.7020720553903443e-4,4.714588932678338e-4,-0.3610223668902995,0.7202528136407564
Baseline (p=3),p99p100,Italy,gdp_x_debt,0.04355324840144031,0.0505368844726451,0.8618111079842103,0.39465780394172945
Baseline (p=3),p99p100,Jamaica,(Intercept),-0.05193181737525079,0.07939124554397789,-0.6541252378574126,0.5175640828636269
Baseline (p=3),p99p100,Jamaica,"L(p99p100, 1)",0.5752532557700363,0.13229891689615858,4.348132768324571,1.240204963506134e-4
Baseline (p=3),p99p100,Jamaica,public_debt,0.0051717391668221644,0.005071512555549006,1.019762666497492,0.3152592981342592
Baseline (p=3),p99p100,Jamaica,"L(public_debt, 1)",-0.008498399319751649,0.005100294923753739,-1.666256451204778,0.10512817590306908
Baseline (p=3),p99p100,Jamaica,growth,0.11490041383723534,0.07960965742108185,1.4432974284701288,0.1583631170790711
Baseline (p=3),p99p100,Jamaica,life_exp,0.010473594242909365,0.004101048995707568,2.5538817638783953,0.015456478038779534
Baseline (p=3),p99p100,Jamaica,"L(life_exp, 1)",-0.00834228195692766,0.003789312567894392,-2.201529118397118,0.034798967837493915
Baseline (p=3),p99p100,Jamaica,gdp_x_debt,-0.054556244988191956,0.0452348041703356,-1.206067893712011,0.23636741790572904
Baseline (p=3),p99p100,Japan,(Intercept),0.1485139747895664,0.12355573861617622,1.2019998136300454,0.23791846525978044
Baseline (p=3),p99p100,Japan,"L(p99p100, 1)",0.6810706730074383,0.13077476039413297,5.207967278661469,9.989377299667556e-6
Baseline (p=3),p99p100,Japan,public_debt,0.010242695424971906,0.006764098587578019,1.514273526968129,0.13947663774352095
Baseline (p=3),p99p100,Japan,growth,0.18932310811774603,0.10028674110461078,1.88781793118853,0.06787015615327983
Baseline (p=3),p99p100,Japan,"L(growth, 1)",-0.1693931090990966,0.09347492073103883,-1.8121770820913758,0.0790668579684333
Baseline (p=3),p99p100,Japan,life_exp,-0.0015505225207112744,0.0016469025919383373,-0.9414779770832545,0.3533013946719493
Baseline (p=3),p99p100,Japan,gdp_x_debt,-0.07130666922282912,0.07119803220186384,-1.001525843026915,0.32386031187036
Baseline (p=3),p99p100,Japan,"L(gdp_x_debt, 1)",0.10811200543324445,0.06543682552342102,1.6521584683925294,0.10798737553105821
Baseline (p=3),p99p100,Jordan,(Intercept),0.023282956425563228,0.03417687695729751,0.6812488003118088,0.5004671264206535
Baseline (p=3),p99p100,Jordan,"L(p99p100, 1)",1.1940212661375569,0.1391988555356475,8.577809505278434,6.506624100608194e-10
Baseline (p=3),p99p100,Jordan,"L(p99p100, 2)",-0.533382691490131,0.13254858689446494,-4.024054152420423,3.1423280386634226e-4
Baseline (p=3),p99p100,Jordan,public_debt,0.009277749848899985,0.004089175337150948,2.268855963355211,0.02994285179553225
Baseline (p=3),p99p100,Jordan,growth,0.09072156443925412,0.03404370940846762,2.6648554465891765,0.011826175216973673
Baseline (p=3),p99p100,Jordan,life_exp,4.157670901230782e-4,4.8183210477827077e-4,0.8628878939364276,0.3944270894052362
Baseline (p=3),p99p100,Jordan,gdp_x_debt,-0.062426510230323674,0.029876458435427203,-2.0894882961194274,0.04445146477959064
Baseline (p=3),p99p100,Kenya,(Intercept),0.1930786647139565,0.06347961937513216,3.0415851042357405,0.0047582801951707885
Baseline (p=3),p99p100,Kenya,"L(p99p100, 1)",1.8007408545751047,0.2530485556032962,7.116187050670715,5.37437968664672e-8
Baseline (p=3),p99p100,Kenya,"L(p99p100, 2)",-0.8179521317075819,0.2251892435226433,-3.6322877545673484,0.0010031731135016582
Baseline (p=3),p99p100,Kenya,public_debt,-0.18114336685874843,0.06633844639477679,-2.7305940476925445,0.01033327471908371
Baseline (p=3),p99p100,Kenya,growth,-0.681391728921094,0.29299364630363134,-2.325619471676062,0.026754263388368588
