year,ifs,iso,country,region,income_group,lending_category,gg,cg,debt_raw,debt_imp,debt_is_imputed,debt_source,rgdpo,pop,emp,hc,ctfp,labsh,csh_g,csh_i,csh_x,csh_m,pl_c,pl_i,pl_g,pl_x,pl_m,growth,log_growth,gini_mean,gini_sd,log_gini,military_exp,inflation,life_exp,capital_formation,industry_va,domestic_credit,broad_money,nonmil_g,trade_openness,gdp_pc
1990,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.6365202591743814,0.6352376279258931,0.6365202591743814,0.6365202591743814,FALSE,gg,147425906250,10377137,5126381.397247314,2.803590774536133,0.6142416596412659,0.6536679267883301,0.24871312081813812,0.1782306730747223,0.14595438539981842,-0.1194206401705742,0.2500480115413666,0.3927372992038727,0.23516757786273956,0.465236634016037,0.49602070450782776,-0.003652403696564834,-0.003659090008651823,23.630171012878417,1.0195025549392671,3.162524328281322,0.025635380270904097,NA,69.3156097560976,NA,NA,NA,NA,0.22307774054723403,0.02653374522924422,0.014206799645220064
1991,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.7423855625363693,0.7429122614348526,0.7423855625363693,0.7423855625363693,FALSE,gg,133741687500,10363049,4844193.458557129,2.8190548419952393,0.5821764469146729,0.6536679267883301,0.28222212195396423,0.1567876935005188,0.1601431518793106,-0.1617790311574936,0.276072233915329,0.3776003122329712,0.2495488077402115,0.5077070593833923,0.5169904232025146,-0.1040536844111509,-0.10987478343966532,25.26860912322998,0.9708936170753922,3.229562879253336,0.0216146979946364,NA,69.3770731707317,0.20947517834090898,NA,NA,0.455454257208201,0.26060742395932784,-0.0016358792781829834,0.01290563110335578
1992,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.7648393169496148,0.7649955636399962,0.7648393169496148,0.7648393169496148,FALSE,gg,134088984375,10358619,4437951.08795166,2.834604263305664,0.6101804375648499,0.6536679267883301,0.29603877663612366,0.12498873472213744,0.1858428716659546,-0.19069741666316983,0.3108441233634949,0.41221532225608826,0.27219799160957336,0.46497857570648193,0.4566204845905304,0.01435717194959755,0.014255083728299082,26.093536930084227,0.8508546668659911,3.261687656464132,0.021796531721192,0.215091796494696,69.1170731707317,0.164647880535049,NA,NA,0.546343653197482,0.27424224491493165,-0.004854544997215243,0.012944677700280318
1993,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.8724094021501148,0.8661136801263026,0.8724094021501148,0.8724094021501148,FALSE,gg,142807515625,10359066,4158894.062042236,2.8502395153045654,0.6723666787147522,0.6536679267883301,0.3229469656944275,0.15753397345542908,0.14891910552978516,-0.20880654454231265,0.3113992214202881,0.3967287242412567,0.2625606060028076,0.47625482082366943,0.44478103518486023,0.04833415545582825,0.04720238570258282,26.58270891189575,0.6607089861396531,3.2802609635132853,0.0190656828980965,0.212784550856639,69.1012195121951,0.204367428021761,NA,NA,0.533234980931829,0.303881282796331,-0.059887439012527494,0.013785752076972963
1994,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.8616151107254092,0.8506295070450005,0.8616151107254092,0.8616151107254092,FALSE,gg,149608718750,10357591,4023458.957672119,2.8659608364105225,0.6838408708572388,0.6536679267883301,0.3050321340560913,0.17469248175621033,0.16195328533649445,-0.21005430817604065,0.3159489333629608,0.40665730834007263,0.2610420286655426,0.4902500808238983,0.4621932804584503,0.05855557730077674,0.056905315930774976,27.690246906280517,0.735581914487033,3.3210802539463127,0.0182413438385634,0.194910605451918,69.469756097561,0.227269647675963,NA,NA,0.49496329622186,0.2867907902175279,-0.048101022839546204,0.014444354749091753
1995,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.841555463871742,0.8352802817586753,0.841555463871742,0.841555463871742,FALSE,gg,151671093750,10349302,3951457.2620391846,2.8817689418792725,0.6947216391563416,0.6536679267883301,0.3024410903453827,0.17056168615818024,0.24305854737758636,-0.2618628144264221,0.3295612037181854,0.4521036744117737,0.2519175708293915,0.5371413826942444,0.49866801500320435,0.0401318408864971,0.03934747520180354,27.64476608276367,0.7192247671947023,3.319436418287781,0.0132472748303328,0.267327889444513,69.7917073170732,0.231461309833336,0.258055407683017,NA,0.465212771974672,0.2891938155150499,-0.018804267048835754,0.014655200297565962
1996,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.7140708360466399,0.7151447859724084,0.7140708360466399,0.7140708360466399,FALSE,gg,155742953125,10332453,3944169.044494629,2.8976643085479736,0.6965230703353882,0.6375389695167542,0.3026125729084015,0.17308229207992554,0.2564351260662079,-0.27325519919395447,0.3227996528148651,0.4716522693634033,0.23523414134979248,0.5374311208724976,0.498649537563324,0.029061301622485835,0.028647029054602223,27.62996603012085,0.7441289400702378,3.318900909478212,0.012590610397978298,0.21930280736456,70.3287804878049,0.248090330307393,0.254121102648651,NA,0.46601634144294996,0.29002196251042317,-0.016820073127746582,0.015073182827446687
1997,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.6204015819689945,0.6266306414807303,0.6204015819689945,0.6204015819689945,FALSE,gg,154756796875,10308480,3982911.109924317,2.913647413253784,0.6943483948707581,0.6105424761772156,0.29651615023612976,0.1839485764503479,0.30127185583114624,-0.3243712782859802,0.31398624181747437,0.47267383337020874,0.23715075850486755,0.5260540843009949,0.47877946496009827,0.013617287734992921,0.013525405655777582,27.558555011749267,0.8855955411316274,3.3163130141377337,0.014766844027822601,0.202607985778717,70.7024390243902,0.262817163503332,0.277903144016227,NA,0.449791127745031,0.2817493062083072,-0.023099422454833984,0.015012571870440647
1998,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.6007659426061105,0.6022430341845435,0.6007659426061105,0.6007659426061105,FALSE,gg,155203015625,10279601.999999998,4017018.3181762695,2.929718494415283,0.6906569004058838,0.5998240113258362,0.27820885181427,0.2075875699520111,0.34776535630226135,-0.3858121335506439,0.31364554166793823,0.4613169729709625,0.25072017312049866,0.50757896900177,0.47109106183052063,0.010904894339810713,0.010845864732887796,27.683442993164064,0.9039221350634723,3.32083450860541,0.012721641748015,0.137672389258277,70.5578048780488,0.28715362079469403,0.280954336272068,NA,0.439876951712131,0.26548721006625503,-0.03804677724838257,0.015098154152758057
1999,944,HUN,Hungary,Europe & Central Asia,High income,NA,0.6001513549334198,0.6026198306756424,0.6001513549334198,0.6001513549334198,FALSE,gg,158094234375,10249416,4096072.196960449,2.945878028869629,0.6783658862113953,0.5929322242736816,0.2724243998527527,0.19983477890491488,0.35682129859924316,-0.40555909276008606,0.31012001633644104,0.44740572571754456,0.25682535767555237,0.5132648944854736,0.47380802035331726,0.014171736295273749,0.01407225601104382,27.886574897766113,0.9700834418600651,3.3281453865599677,0.014336125996917599,0.0812026432054157,70.6770731707317,0.271641375252137,0.275177515947091,NA,0.456582758379214,0.2580882738558351,-0.048737794160842896,0.015424706575964913
